provider_num,npi,name,address,city,state,zip,fips_county,lat,lon,phone,provider_type_code,category,emergency,upin,pin,region_code,bed_count,clia_lab_number
"305085","1619924479","LANGDON PLACE OF KEENE","136 A ARCH STREET","KEENE",NH,"034312186","005",42.9363245,-72.330832,"6033573902","00-18","03-03",true,,,"01",25,
"305089","1891741930","LANGDON PLACE OF DOVER","60 MIDDLE ROAD","DOVER",NH,"038204146","017",43.181668121480186,-70.85852509067558,"6037434110","00-18","02-03",true,,,"01",30,
"05Z314","1427049964","KERN VALLEY HEALTHCARE DISTRICT","6412 LAUREL AVE","LAKE ISABELLA",CA,"932409529",,35.6132276,-118.4777199,"7603792681","00-18",,,,"0871640001",,,
"285208","1780775494","COMMUNITY PRIDE CARE CENTER","901 SOUTH 4TH STREET","BATTLE CREEK",NE,"687153035","119",41.99174696153846,-97.60093847115384,"4026757845","00-18","02-03",true,,,"07",50,
"675086","1467515668","CITIZENS MEDICAL CENTER COUNTY OF VICTORIA","2701 HOSPITAL DR","VICTORIA",TX,"779015758",,28.812803549999998,-96.97776483818416,"3615739181","00-18",,,,,,,
"056271","1538492830","MISSION PALMS HEALTHCARE CENTER","240 HOSPITAL CIRCLE","WESTMINSTER",CA,"926833953","059",33.76428739338723,-117.9951908053714,"7148926686","00-18","02-03",true,,,"09",99,
"145458","1376539767","OAK BROOK HEALTHCARE CENTRE, LTD.","2013 MIDWEST RD","OAK BROOK",IL,"605231312",,41.84818091836735,-87.972344,"6304950220","00-18",,,,,,,
"225290","1760415343","HDH CORPORATION","126 MONUMENT ST","HAVERHILL",MA,"018322527",,42.78715445,-71.10946686154523,"9783731747","00-18",,,,,,,
"075295","1922091834","MILLER MEMORIAL COMMUNITY, INC.","360 BROAD ST","MERIDEN",CT,"064505843",,41.5310895,-72.7969731,"2032378815","00-18",,,,,,,
"225518","1417989013","MRN CORPORATION","15 MILL ST","MARION",MA,"027381546",,41.71414569747417,-70.7725958636297,"5087483830","00-18",,,,,,,
"395435","1205810579","WESTMORELAND COUNTY","2480 S GRANDE BLVD","GREENSBURG",PA,"156018902",,40.3014581,-79.5389289,"7248304000","00-18",,,,,,,
"315283","1962594770","SOUTH MOUNTAIN HEALTHCARE AND REHABILITATION CENTER","2385 SPRINGFIELD AVE","VAUXHALL",NJ,"070881046",,40.6976268,-74.2544532,"9086883400","00-18",,,,,,,
"285148","1043226707","GOOD SHEPHERD LUTHERAN HOME","2242 WRIGHT STREET","BLAIR",NE,"680081148","177",41.5507338,-96.1464903,"4024264663","00-18","02-03",true,,,"07",84,
"285204","1710997382","COLONIAL HAVEN","424 HARRISON","BEEMER",NE,"687164201","039",41.931788,-96.8042441,"4025283268","00-18","02-03",true,,,"07",34,
"185270","1306841200","CUMBERLAND VALLEY MANOR","301 SOUTH MAIN STREET","BURKESVILLE",KY,"427170438","057",36.788104,-85.372297,"2708644315","00-18","02-03",true,,,"04",84,
"285206","1437134004","FAIRVIEW MANOR","255 F STREET","FAIRMONT",NE,"683549771","059",40.6347298,-97.5901979,"4022682271","00-18","02-03",true,,,"07",40,
"035173","1356335632","CHRISTIAN CARE NURSING CENTER","11812 NORTH 19TH AVE","PHOENIX",AZ,"850293536","013",33.593769,-112.10083827468989,"4809431800","00-18","02-03",true,,,"09",68,
"035257","1679515449","THE PEAKS HEALTH & REHABILITATION","3150 NORTH WINDING BROOK ROAD","FLAGSTAFF",AZ,"860010972","005",35.23419822150378,-111.66039634455488,"9287747106","00-18","02-03",true,,,"09",58,
"315461","1578555140","VIRTUA H & R C AT BERLIN","100 LONG-A-COMING LANE","BERLIN",NJ,"080091964","007",39.779168,-74.922854,"8563223600","00-18","02-03",true,,,"02",128,
"315502","1174669204","CARE ONE AT TEANECK","544 TEANECK ROAD","TEANECK",NJ,"076664141","003",40.877383,-74.011417,"2018623300","00-18","02-03",true,,,"02",128,
"315153","1336120948","MANOR, THE","689 WEST MAIN ST","FREEHOLD",NJ,"077282511","025",40.23879915026733,-74.307238550499,"7324315200","00-18","02-03",true,,,"02",123,
"075082","1275515199","HUGHES HEALTH AND REHABILITATION INC","29 HIGHLAND ST","WEST HARTFORD",CT,"061191324",,41.767545,-72.7185403,"8602365623","00-18",,,,,,,
"225049","1730167990","LONG TERM CENTERS OF LEXINGTON INC","30 WATERTOWN ST","LEXINGTON",MA,"024216331",,42.4204729,-71.20740917535738,"7818628151","00-18",,,,,,,
"165135","1053338566","STRAWBERRY POINT LUTHERAN HOME","313 ELKADER ST.","STRAWBERRY POINT",IA,"520769427",,42.6888733,-91.5345902,"5639336037","00-18",,,,,,,
"056328","1295734713","PREMIER CARE CENTER FOR PALM SPRINGS","2990 EAST RAMON ROAD","PALM SPRINGS",CA,"922647931","065",33.816026923816146,-116.51329099984204,"7603232638","00-18","02-03",true,,,"09",99,
"255164","1184611741","JEFFERSON COUNTY NURSING HOME","910 MAIN STREET","FAYETTE",MS,"390695524","063",31.7130104,-91.0605182,"6017863888","00-18","02-03",true,,,"04",60,
"145494","1174512016","MCLEAN COUNTY NURSING HOME","901 NORTH MAIN","NORMAL",IL,"617611501","113",40.52247423529411,-88.99539021568627,"3098885380","00-18","02-03",true,,,"05",150,
"105912","1114163912","FLORIDA HOSPITAL NORTH PINELLAS","1395 S PINELLAS AVE","TARPON SPRINGS",FL,"346893790","103",28.132476949999997,-82.75749082856348,"7279425000","00-18","04-01",true,,,"04",32,
"105660","1770689887","CARPENTERS HOME ESTATES INC","1001 CARPENTERS WAY","LAKELAND",FL,"338093956",,28.1004576,-81.972536,"8638583847","00-18",,,,,,,
"315462","1386730398","RIVERFRONT HEALTHCARE ASSOCIATES INC","18 BUTLER BLVD","BAYVIEW",NJ,"087213002",,39.615963,-74.3300142,"7322372220","00-18",,,,,,,
"395944","1639176712","MENNO-HAVEN, INC.","1425 PHILADELPHIA AVE","CHAMBERSBURG",PA,"172011386",,39.952575213368796,-77.64779150868084,"7172610220","00-18",,,"395944",,,,
"315106","1942210026","ELIZABETH NURSING AND REHAB","1048 GROVE STREET","ELIZABETH",NJ,"072022440","039",40.65784961512262,-74.22546518099259,"9083540002","00-18","02-03",true,,,"02",102,
"455935","1124352901","EL PASO HEALTH & REHABILITATION CENTER","11525 VISTA DEL SOL DR","EL PASO",TX,"799365629",,31.751570471814663,-106.30089776458932,"9158553636","00-18",,,,,,,
"105472","1881681328","SOUTHWEST FLORIDA RETIREMENT CENTER","910 TAMIAMI TRL S","VENICE",FL,"342853629",,27.0999188,-82.4543597,"9414865420","00-18",,,,,,,
"285127","1184638405","THE AMBASSADOR OMAHA","1540 NORTH 72ND STREET","OMAHA",NE,"681141924","055",41.2738596,-96.0252339,"4023936500","00-18","03-03",true,,,"07",146,
"195460","1275514457","BELLE TECHE NURSING & REHABILITATION CENTER","1306 W ADMIRAL DOYLE DR","NEW IBERIA",LA,"705608552","045",30.008666,-91.845322,"3373645472","00-18","02-03",true,,,"06",150,
"195257","1396726444","PLANTATION MANOR NURSING & REHABILITATION CENTER, LLC","6340 HIGHWAY 4","WINNSBORO",LA,"712957176",,32.1618782,-91.7226934,"3184352225","00-18",,,,,,,
"195438","1093796138","LANDMARK NURSING & REHABILITATION CENTER OF WEST MONROE, LLC","1611 WELLERMAN RD","WEST MONROE",LA,"712917426",,32.52357785,-92.1629027837307,"3183963313","00-18",,,,,,,
"055161","1861480097","GARDEN CREST REHABILITATION CENTER","909 LUCILE AVE.","LOS ANGELES",CA,"900261511","037",34.0847123360968,-118.28314960924428,"3236638281","00-18","02-03",true,,,"09",72,
"195412","1619958881","AUTUMN LEAVES NURSING & REHABILITATION CENTER, LLC","342 COUNTRY CLUB RD","WINNFIELD",LA,"714837084",,31.910639001046107,-92.66158497967496,"3186284153","00-18",,,,,,,
"195463","1366423550","FOREST HAVEN NURSING & REHABILITATION CENTER, LLC","171 THRASHER DR","JONESBORO",LA,"712514125",,32.225396038528245,-92.71061877487837,"3182592729","00-18",,,,,,,
"165167","1184601403","THE VILLAGE","1203 NORTH E STREET","INDIANOLA",IA,"501253276","181",41.37149965,-93.56956602813534,"5159617458","00-18","02-03",true,,,"07",54,
"195248","1235110438","GARDEN PARK NURSING & REHABILITATION CENTER, LLC","9111 LINWOOD AVE","SHREVEPORT",LA,"711066509",,32.4157204,-93.75744268895436,"3186880961","00-18",,,,,,,
"095038","1790830982","THE METHODIST HOME OF THE DISTRICT OF COLUMBIA","4901 CONNECTICUT AVE NW","WASHINGTON",DC,"200082022",,38.95404895,-77.06809870071962,"2029667623","00-18",,,,,,,
"265486","1366449811","STONEBRIDGE MARYLAND HEIGHTS","2963 DODDRIDGE AVENUE","MARYLAND HEIGHTS",MO,"630431736","189",38.7280432,-90.434679,"3142914557","00-18","02-03",true,,,"07",223,
"195265","1679557425","HAVEN NURSING CENTER, INC","7726 US HWY 165","COLUMBIA",LA,"714183322",,30.2095235,-82.62636971302578,"3186499809","00-18",,,,,,,
"195563","1669559910","ARKANSAS ELDER OUTREACH OF LITTLE ROCK, INC.","804 CROWLEY RAYNE HWY","CROWLEY",LA,"705268208",,30.223293359117868,-92.36263041662053,"3377832740","00-18",,,"195563",,,,
"195583","1407933674","ARKANSAS ELDER OUTREACH OF LITTLE ROCK, INC.","7534 HIGHWAY 1","LOCKPORT",LA,"703743437",,29.6460467,-90.5392524,"9855321011","00-18",,,"19-5583",,,,
"195342","1881771012","ARKANSAS ELDER OUTREACH OF LITTLE ROCK, INC.","405 MILTON RD","MAURICE",LA,"705554458",,30.102648040816327,-92.12013746938774,"3378934449","00-18",,,"19-5342",,,,
"195426","1730257296","ARKANSAS ELDER OUTREACH OF LITTLE ROCK, INC.","19110 CROWLEY EUNICE HWY","CROWLEY",LA,"705260888",,30.2453275,-92.3909,"3377835533","00-18",,,"195426",,,,
"056451","1811224413","WINDSOR CARE CENTER OF CHEVIOT HILLS","3533 MOTOR AVENUE","LOS ANGELES",CA,"900344806","037",34.02583755102041,-118.40820118367347,"3108368900","00-18","02-03",true,,,"09",99,
"195553","1871670059","ARKANSAS ELDER OUTREACH OF LITTLE ROCK, INC.","2305 RICHARD ST","ABBEVILLE",LA,"705103223",,31.5702088,-85.2503315,"3378929800","00-18",,,"19-5553",,,,
"115647","1134458920","PRUITTHEALTH - DECATUR","3200 PANTHERSVILLE ROAD","DECATUR",GA,"300343831","089",30.8736613,-84.5740953,"4042123400","00-18","02-03",true,,,"04",146,
"675883","1952637316","SOUTHEAST NURSING & REHABILITATION CENTER","4302 E SOUTHCROSS BLVD","SAN ANTONIO",TX,"782223725","029",29.37488946252633,-98.41067308494713,"2103331223","00-18","02-03",true,,,"06",116,
"255285","1649363680","COMMUNITY PLACE","1129 LANGLEY AVE","BRANDON",MS,"390476384",,32.2731475,-89.9868058,"6013550617","00-18",,,,,,,
"285126","1992771299","THE AMBASSADOR NEBRASKA CITY","1800 14TH AVENUE","NEBRASKA CITY",NE,"684101159","131",40.6898065,-95.8672472,"4028736650","00-18","02-03",true,,,"07",71,
"195410","1982743456","SPIRITAS SENIOR SERVICES","333 LEE DR","BATON ROUGE",LA,"708084980",,30.396597259324665,-91.15736312881843,"2252154500","00-18",,,,,,,
"396093","1437486081","GUARDIAN ELDER CARE AT RICHFIELD I, LLC","631 MAIN ST","RICHFIELD",PA,"170860248",,40.683550499999996,-77.12134775,"7176943434","00-18",,,"396093",,,,
"315473","1104965615","JEWISH HOME AT ROCKLEIGH","10 LINK DR","ROCKLEIGH",NJ,"076472504",,41.00620875,-73.93030008333334,"2017841414","00-18",,,,,,,
"315413","1679572960","ST. ANNS HOME FOR THE AGED CORP","198 OLD BERGEN RD","JERSEY CITY",NJ,"073052622",,40.696069,-74.093462,"2014330950","00-18",,,,,,,
"525474","1184798761","COUNTY OF IOWA","3151 COUNTY ROAD CH","DODGEVILLE",WI,"535339108",,42.9601384,-90.1588626,"6089353321","00-18",,,,,,,
"315133","1598896557","WOODCLIFF LAKE HEALTH AND REHABILITATION CENTER, LLC","555 CHESTNUT RIDGE RD","WOODCLIFF LAKE",NJ,"076778417",,41.04555011533253,-74.06973116678535,"2013910900","00-18",,,,,,,
"335718","1861495202","WOODMERE REHABILITATION AND HEALTH CARE CENTER INC","121 FRANKLIN PLACE","WOODMERE",NY,"115981266",,40.6328238,-73.7085260979344,"5163749300","00-18",,,,,,,
"075321","1811087224","SAINT JOSEPHS LIVING CENTER INC","14 CLUB ROAD","WINDHAM",CT,"062801000",,41.7144664,-72.18708118504821,"8604561107","00-18",,,,,,,
"195501","1982641395","HARVEST MANOR HEALTHCARE AND REHABILITATION CENTER","839 NORTH RANGE AVENUE","DENHAM SPRINGS",LA,"707262937","063",30.494105,-90.9564,"2256658946","00-18","02-03",true,,,"06",171,
"105612","1073773891","SILVERCREST HEALTH AND REHABILITATION CENTER","910 BROOKMEADE DR","CRESTVIEW",FL,"325396056",,30.729826653061224,-86.56474134693877,"8506821903","00-18",,,,,,,
"495257","1578518577","THE LAURELS OF WILLOW CREEK","11611 ROBIOUS ROAD","MIDLOTHIAN",VA,"231132349","041",37.521713,-77.61565220887887,"8043794771","00-18","02-03",true,,,"03",120,
"265142","1659334167","CHATEAU GIRARDEAU","3120 INDEPENDENCE STREET","CAPE GIRARDEAU",MO,"637035043","031",37.30789657142857,-89.57112027380953,"5733351281","00-18","02-03",true,,,"07",75,
"085043","1235135732","THE MILTON AND HATTIE KUTZ HOME, INC.","704 RIVER RD","WILMINGTON",DE,"198092746",,39.7157116,-75.5203599,"3027647000","00-18",,,,,,,
"315376","1427047232","CHRISTIAN HEALTH CARE CENTER","301 SICOMAC AVE","WYCKOFF",NJ,"074812159",,40.984877,-74.172177,"2018485500","00-18",,,,,,,
"265700","1467449405","LAKEWOOD CARE CENTER OF LEE'S SUMMIT, L.C.","600 NE MEADOWVIEW DR","LEES SUMMIT",MO,"640641983",,38.8856158,-94.2117959,"8165549866","00-18",,,,,,,
"265245","1346229481","COLONIAL SPRINGS HEALTHCARE CENTER","750 WEST COOPER, PO BOX 978","BUFFALO",MO,"656228662","059",37.6434653,-93.0927562,"4173452228","00-18","02-03",true,,,"07",134,
"265519","1629057765","PARKVIEW HEALTH CARE FACILITY","119 WEST FOREST","BOLIVAR",MO,"656131316","167",37.62314940903687,-93.41463367499148,"4173263000","00-18","03-03",true,,,"07",78,
"265545","1932188083","CITIZENS MEMORIAL HEALTHCARE FACILITY","1218 WEST LOCUST, PO BOX 590","BOLIVAR",MO,"656131312","167",37.614854219512196,-93.42369492682927,"4173267648","00-18","02-03",true,,,"07",111,
"265446","1942289095","COMMUNITY SPRINGS HEALTHCARE FACILITY","400 EAST HOSPITAL ROAD","EL DORADO SPRINGS",MO,"647442024","039",37.859213,-94.017038,"4178762531","00-18","02-03",true,,,"07",120,
"505182","1952386369","PROVIDENCE HEALTH & SERVICES WASHINGTON","4831 35TH AVE SW","SEATTLE",WA,"981262709",,47.558374900000004,-122.37734542685835,"2069373700","00-18",,,,,,,
"245524","1194705830","LITTLE SISTERS OF THE POOR OF ST PAUL","330 EXCHANGE ST S","ST PAUL",MN,"551022397",,44.93928375,-93.10525281654213,"6512270336","00-18",,,,,,,
"165374","1255390027","MILL VALLEY CARE CENTER","1201 PARK STREET","BELLEVUE",IA,"520311911","097",42.25759775,-90.43897899695321,"5638725521","00-18","02-03",true,,,"07",68,
"285173","1518966308","FLORENCE HOME","7915 NORTH 30TH STREET","OMAHA",NE,"681122418","055",41.331775765306126,-95.95924238775511,"4028276000","00-18","02-03",true,,,"07",126,
"455625","1346576741","ALTA VISTA REHABILITATION AND HEALTHCARE","510 PAREDES LINE RD","BROWNSVILLE",TX,"785212438",,25.928384204081635,-97.4889020612245,"9565465358","00-18",,,,,,,
"455586","1902132301","GRAND TERRACE REHABILITATION AND HEALTHCARE","812 W HOUSTON AVE","MCALLEN",TX,"785012898","215",26.2013678,-98.2694289,"9566826331","00-18","02-03",true,,,"06",93,
"035245","1467663708","SUNVIEW RESPIRATORY AND REHABILITATION","12207 NORTH 113TH AVENUE","YOUNGTOWN",AZ,"853631208","013",33.595158045512186,-112.30272826507274,"6239776532","00-18","02-03",true,,,"09",127,
"675020","1205162534","GREENVILLE HEALTH & REHABILITATION CENTER","4910 WELLINGTON ST","GREENVILLE",TX,"754026007","231",33.1223165,-96.12702051551787,"9034543772","00-18","02-03",true,,,"06",120,
"455986","1992031322","HENDERSON HEALTH & REHABILITATION CENTER","1010 W MAIN ST","HENDERSON",TX,"756522923","401",32.1515487142408,-94.81344596507955,"9036576513","00-18","03-03",true,,,"06",173,
"395465","1043215072","COUNTY OF LEHIGH PENNSYLVANIA","350 S CEDARBROOK RD","FOUNTAIN HILL",PA,"180151108",,33.1573401,-87.0811055,"6103953727","00-18",,,,,,,
"455493","1508192998","VISTA HILLS HEALTH CARE CENTER","1599 LOMALAND DR","EL PASO",TX,"799354201","141",31.757274,-106.329523,"9155931131","00-18","02-03",true,,,"06",120,
"105158","1649387119","TALLAHASSEE MEMORIAL HOSPITAL EXTENDED CARE","1609 MEDICAL DR","TALLAHASSEE",FL,"323084617","073",30.45961871635234,-84.25965148882061,"8504315440","00-18","02-03",true,,,"04",113,
"265553","1902803232","STONEBRIDGE MARBLE HILL","702 HIGHWAY 34 WEST","MARBLE HILL",MO,"637644301","017",37.3058871,-89.9703793,"5732382614","00-18","02-03",true,,,"07",98,
"145827","1922152859","BRITISH HOME FOR RETIRED MEN AND WOMEN","8700 31ST ST","BROOKFIELD",IL,"605131000",,41.835239,-87.839833,"7084850135","00-18",,,,,,,
"085047","1851482939","HOME FOR AGED WOMEN, INC.","1101 GILPIN AVE","WILMINGTON",DE,"198063214",,39.753383,-75.555581,"3026544486","00-18",,,,,,,
"065325","1356415442","ST FRANCIS NURSING CENTER","7550 ASSISI HTS","COLORADO SPRINGS",CO,"809193853",,38.94720515151515,-104.87142669696969,"7195981336","00-18",,,,,,,
"366386","1649472903","EPISCOPAL RETIREMENT HOMES, INC.","3939 ERIE AVE","CINCINNATI",OH,"452081908",,39.14922194117647,-84.4078999117647,"5132725555","00-18",,,,,,,
"335455","1023097698","CARMEL RICHMOND NURSING HOME INC","88 OLD TOWN ROAD","STATEN ISLAND",NY,"103044212",,40.5953654,-74.09049161332841,"7186688500","00-18",,,,,,,
"335818","1568539609","EAST NORTHPORT RESIDENTIAL HEALTH CARE FACILITY, INC","400 S SERVICE RD","MELVILLE",NY,"117473316",,40.7816555,-73.4037527,"6314393000","00-18",,,,,,,
"335539","1205822400","OUR LADY OF CONSOLATION CARE CENTER","111 BEACH DR","WEST ISLIP",NY,"117954929",,40.6897236,-73.2931224,"6315871600","00-18",,,,"33-5539",,,
"175387","1285621862","PARKSIDE HOMES","200 WILLOW RD","HILLSBORO",KS,"670631999","115",38.343237,-97.20503,"6209472301","00-18","02-03",true,,,"07",107,
"675666","1083673818","BRIARCLIFF HEALTH CENTER OF GREENVILLE, INC.","4400 WALNUT ST","GREENVILLE",TX,"754015586",,33.126076,-96.120881,"9034558729","00-18",,,,,,,
"185177","1437210515","GRAYSON HOUSING INCORPORATED","505 WILLIAM THOMASON BYWAY","LEITCHFIELD",KY,"427541419",,37.4801693,-86.2936604,"2702594028","00-18",,,,,,,
"155662","1487649190","COMMUNITY VILLAGE INC","503 OTIS BOWEN DRIVE","MUNSTER",IN,"463214158",,41.5326911189407,-87.51554413238965,"2199340590","00-18",,,,,,,
"335416","1467433664","DRY HARBOR HRF INC","6135 DRY HARBOR RD","MIDDLE VILLAGE",NY,"113791528",,40.720018,-73.87337,"7185654200","00-18",,,,,,,
"115147","1508822305","KENTWOOD NURSING FACILITY","1227 WEST WHEELER PARKWAY","AUGUSTA",GA,"309091899","245",33.480454333333334,-82.09785713888888,"7068631188","00-18","02-03",true,,,"04",100,
"335612","1689662157","BAPTIST HEALTH NURSING & REHABILITATION CENTER INC","297 N BALLSTON AVE","SCOTIA",NY,"123022427",,42.83678175,-73.9550221646747,"5183704700","00-18",,,,,,,
"065312","1932180346","CROWLEY COUNTY NURSING CENTER","401 IDAHO AVE","ORDWAY",CO,"810631328","025",38.21960165,-103.75312500922664,"7192673561","00-18","02-03",true,,,"08",37,
"395771","1740351584","WILLOW VALLEY COMMUNITIES","300 WILLOW VALLEY LAKES DR","WILLOW STREET",PA,"175849492",,39.9819376,-76.271644,"7174649542","00-18",,,,,,,
"105747","1407016223","ROSEWOOD HEALTHCARE AND REHABILITATION CENTER","3107 NORTH H STREET","PENSACOLA",FL,"325011111","033",30.433709,-87.232639,"8504300500","00-18","02-03",true,,,"04",155,
"105601","1386804599","GRAND BOULEVARD HEALTH AND REHABILITATION CENTER","138 SANDESTIN LANE","MIRAMAR BEACH",FL,"325505899","131",30.3794194,-86.3093436,"8502672887","00-18","02-03",true,,,"04",97,
"105267","1437319258","BAYSIDE HEALTH AND REHABILITATION CENTER","4343 LANGLEY AVENUE","PENSACOLA",FL,"325048511","033",30.48265584,-87.16875864,"8504774550","00-18","03-03",true,,,"04",120,
"105751","1346400165","SPECIALTY HEALTH AND REHABILITATION CENTER","6984 PINE FOREST ROAD","PENSACOLA",FL,"325268906","033",30.421309,-87.2169149,"8504303400","00-18","03-03",true,,,"04",120,
"425157","1588621809","COMMANDER HEALTH CARE FACILITIES INC","722 S DARGAN ST","FLORENCE",SC,"295062559",,34.185676125,-79.76501820833333,"8436694403","00-18",,,,,,,
"215154","1659455681","ROLAND PARK PLACE, INC.","830 W 40TH ST","BALTIMORE",MD,"212112116",,39.33835565,-76.63194795125193,"4102435800","00-18",,,,"215154",,,
"335022","1225105364","SANDS POINT CENTER FOR HEALTH AND REHABILITATION","1440 PORT WASHINGTON BLVD","PORT WASHINGTON",NY,"110502412","059",40.843814800000004,-73.69073137871757,"5167199400","00-18","02-03",true,,,"02",180,
"055764","1679657993","SHEA HEALTHCARE CENTER INC","7716 PICKERING AVE","WHITTIER",CA,"906022001",,33.971413,-118.041929,"5626935240","00-18",,,,,,,
"056043","1639257165","COLONIAL CARE CENTER INC.","1913 E 5TH ST","LONG BEACH",CA,"908022024",,33.77300635703463,-118.1686102986012,"5624325751","00-18",,,,,,,
"395828","1083949119","EBENSBURG CARE CENTER, LLC","429 MANOR DR","EBENSBURG",PA,"159314917",,40.4891261,-78.6997544997332,"4129639150","00-18",,,,"39-5828",,,
"395778","1942283528","COUNTY OF INDIANA","1675 SALTSBURG AVE","INDIANA",PA,"157013573",,40.61132787755102,-79.17280887755102,"7244653900","00-18",,,"395778","0932150001",,,
"075334","1831171156","VERNON MANOR HEALTH CARE CENTER, LLC","180 REGAN RD","VERNON",NY,"060662824",,43.079672,-75.539589,"8606710385","00-18",,,,,,,
"335381","1407842255","THE SCHULMAN AND SCHACHNE INSTITUTE FOR NURSING AND REHABILITATION INC","555 ROCKAWAY PKWY","BROOKLYN",NY,"112123198",,40.6555241,-73.91337780394599,"7182405188","00-18",,,,,,,
"085035","1538123583","STATE OF DELAWARE","100 SUNNYSIDE RD","SMYRNA",DE,"199771752",,39.291358,-75.598827,"3022231000","00-18",,,,"166945",,,
"335097","1386851004","N Y S VETERANS HOME","4207 STATE HIGHWAY 220","OXFORD",NY,"138304305",,42.4477214,-75.5766323,"6078433129","00-18",,,,"810460",,,
"495166","1750516894","STRATFORD HEALTHCARE CENTER","508 RISON STREET","DANVILLE",VA,"245412457","590",36.578751836734696,-79.4016972244898,"4347994540","00-18","02-03",true,,,"03",60,
"055142","1588750202","MAGNOLIA GARDENS CONVALESCENT HOSPITAL","17922 SAN FERNANDO MISSION RD","GRANADA HILLS",CA,"913444043","037",34.2661558,-118.5174342,"8183601864","00-18","02-03",true,,,"09",99,
"035014","1760477541","DESERT TERRACE HEALTHCARE CENTER","2509 NORTH 24TH STREET","PHOENIX",AZ,"850081805","013",33.475357897959185,-112.03010583673469,"6022731347","00-18","02-03",true,,,"09",108,
"555134","1649375403","MOUNT MIGUEL COVENANT VILLAGE","325 KEMPTON ST.","SPRING VALLEY",CA,"919775810","073",32.701227,-117.001517,"6194794790","00-18","02-03",true,"H81389",,"09",90,
"335050","1710966379","MARY MANNING WALSH NURSING HOME CO INC","1339 YORK AVENUE","NEW YORK",NY,"100214707",,40.76664685,-73.95430723764304,"2126282800","00-18",,,,,,,
"335677","1790772242","SHEEPSHEAD NURSING & REHABILITATION CENTER","2840 KNAPP ST","BROOKLYN",NY,"112351112","047",40.58497287755102,-73.93128648979592,"7186465700","00-18","02-03",true,,,"02",200,
"395292","1518919778","WESBURY UNITED METHODIST COMMUNITY","31 PARK AVE","MEADVILLE",PA,"163359430",,41.66252936639078,-80.1427267561531,"8143329000","00-18",,,,,,,
"235498","1689805970","BOULEVARD TEMPLE CARE CENTER, LLC","2567 WEST GRAND BOULEVARD","DETROIT",MI,"482081235","163",42.3640712,-83.09239292679877,"3138955340","00-18","03-03",true,,,"05",124,
"395896","1457357683","HOMEWOOD AT MARTINSBURG PA, INC.","437 GIVLER DRIVE","MARTINSBURG",PA,"166621635",,40.3111875,-78.3241796,"8147933728","00-18",,,,,,,
"255249","1568791804","NORTH STREET HEALTHCARE LLC","865 NORTH ST","JACKSON",MS,"392023020",,32.3091790236886,-90.17722669464564,"6019486531","00-18",,,"25-5249",,,,
"315346","1972658508","N J VETERANS MEM HOME PARAMUS","1 VETERANS DRIVE","PARAMUS",NJ,"076524100","003",40.9452911,-74.0735899,"2016348212","00-18","04-01",true,,,"02",336,
"435071","1356348809","BETHESDA HOME","129 W HIGHWAY 12","WEBSTER",SD,"572741000",,45.33218,-97.520089,"6053453331","00-18",,,,"S103160",,,
"065351","1285632372","HOLLY NURSING CARE CENTER, INC.","320 N 8TH ST","HOLLY",CO,"810470636",,38.05594797959184,-102.127704,"7195376555","00-18",,,,,,,
"395279","1770588709","PINECREST MANOR","763 JOHNSONBURG RD","SAINT MARYS",PA,"158573417","047",41.4267876,-78.57876253869864,"8147888488","00-18","02-03",true,,"065008","03",138,
"105780","1235133893","FI-THE OAKS, LLC","1010 US 27 N","AVON PARK",FL,"338252556",,27.5960827,-81.5060858,"8634535200","00-18",,,,,,,
"105342","1528062270","FI-CAPE CORAL, LLC","2629 DEL PRADO BLVD S","CAPE CORAL",FL,"339045769",,26.60362715541442,-81.94116143047619,"2395744434","00-18",,,,,,,
"056145","1295722809","GARDEN GROVE POST ACUTE","12882 SHACKELFORD LANE","GARDEN GROVE",CA,"928415109","059",33.775642,-117.9715996945946,"7146389470","00-18","02-03",true,,,"09",99,
"315496","1659368041","NEW JERSEY VETERANS MEMORIAL VINELAND","524 N WEST BLVD","VINELAND",NJ,"083602845",,39.493877,-75.025744,"8564054207","00-18",,,,"869140",,,
"675667","1124053970","UNIVERSITY PLACE NURSING CENTER","7480 BEECHNUT","HOUSTON",TX,"770744502","201",29.69098907142857,-95.51735211904762,"7135412900","00-18","04-01",true,,,"06",60,
"075238","1780742619","MAPLE VIEW MANOR","856 MAPLE ST","ROCKY HILL",CT,"060671221","003",41.6739993,-72.6659504,"8605632861","00-18","02-03",true,,,"01",120,
"515051","1720183197","ST JOSEPH'S HOSPITAL OF BUCKHANNON INC","1 AMALIA DR","BUCKHANNON",WV,"262012239",,38.9922873,-80.2360181,"3044732000","00-18",,,,,,,
"195403","1003968470","MAISON DE'VILLE NURSING HOME OF HARVEY, LLC","2233 8TH ST","HARVEY",LA,"700584005",,29.90425585954878,-90.07403719163435,"5043629522","00-18",,,,,,,
"355124","1942538608","EVENTIDE AT SHEYENNE CROSSINGS","125 13TH AVENUE WEST","WEST FARGO",ND,"58078","017",46.86249731632653,-96.90036432653062,"7014786100","00-18","02-03",true,,,"08",64,
"385180","1528063062","MARQUIS NEWBERG","441 WERTH BLVD","NEWBERG",OR,"971327500","071",45.30224993180458,-122.93663452703599,"5035389436","00-18","03-03",true,,,"10",54,
