Sex,Agemos,L,M,S,P3,P5,P10,P25,P50,P75,P90,P95,P97
2,165.5,1.008254396,159.9057871,0.041495379,147.4219304,148.9884574,151.4003414,155.4297888,159.9057871,164.3807514,168.4074983,170.8169629,172.3815959
2,166.5,0.989062282,160.1093647,0.041322765,147.6711585,149.2308852,151.6329115,155.6475179,160.1093647,164.572572,168.5907313,170.9959407,172.5581591
2,167.5,0.971837799,160.299733,0.041165437,147.902609,149.4562355,151.8494087,155.8506598,160.299733,164.7522868,168.7626268,171.1639423,172.7239426
2,168.5,0.95657215,160.4776996,0.041022401,148.1173446,149.6655332,152.0508033,156.0401024,160.4776996,164.920633,168.9238654,171.3216174,172.8795764
2,169.5,0.94324228,160.6440526,0.040892651,148.3164186,149.8597926,152.238053,156.2167175,160.6440526,165.0783248,169.0751026,171.469589,173.0256638
2,170.5,0.931767062,160.7995428,0.040775193,148.5008727,150.0400107,152.4120911,156.3813442,160.7995428,165.2260411,169.2169651,171.6084579,173.1627906
2,171.5,0.922058291,160.9448916,0.040669052,148.6717163,150.2071532,152.5738202,156.5347914,160.9448916,165.3644316,169.3500504,171.7387957,173.2915138
2,172.5,0.914012643,161.0807857,0.040573288,148.8299213,150.3621482,152.7241057,156.6778321,161.0807857,165.4941133,169.4749261,171.8611461,173.4123635
2,173.5,0.907516917,161.2078755,0.040487005,148.976416,150.5058813,152.8637721,156.8112003,161.2078755,165.6156697,169.5921291,171.9760242,173.5258431
2,174.5,0.902452436,161.3267744,0.040409354,149.1120814,150.6391923,152.9936001,156.9355896,161.3267744,165.7296508,169.7021662,172.0839168,173.6324287
2,175.5,0.898698641,161.4380593,0.040339537,149.2377485,150.7628729,153.1143251,157.0516529,161.4380593,165.8365737,169.8055142,172.1852824,173.7325694
2,176.5,0.896143482,161.5422726,0.040276811,149.3541954,150.877665,153.2266371,157.1600033,161.5422726,165.9369248,169.9026209,172.2805514,173.8266863
2,177.5,0.894659668,161.639917,0.040220488,149.4621532,150.9842639,153.3311804,157.2612106,161.639917,166.0311556,169.9939056,172.3701297,173.9151788
2,178.5,0.89413892,161.7314645,0.040169932,149.5622993,151.0833153,153.4285552,157.3558081,161.7314645,166.1196904,170.0797608,172.4543957,173.9984185
2,179.5,0.894475371,161.8173534,0.040124562,149.6552628,151.1754186,153.5193185,157.4442908,161.8173534,166.202924,170.160553,172.5337038,174.0767538
2,180.5,0.895569834,161.8979913,0.040083845,149.7416255,151.2611287,153.6039864,157.5271178,161.8979913,166.281224,170.236624,172.6083849,174.1505102
2,181.5,0.897330209,161.9737558,0.040047295,149.8219242,151.3409575,153.6830356,157.6047139,161.9737558,166.3549321,170.3082921,172.6787478,174.2199918
2,182.5,0.899671635,162.0449969,0.040014473,149.8966533,151.415377,153.7569057,157.6774719,162.0449969,166.4243655,170.3758539,172.7450799,174.2854819
2,183.5,0.902516442,162.1120386,0.03998498,149.9662668,151.4848208,153.8260015,157.7457539,162.1120386,166.4898188,170.4395847,172.8076491,174.3472447
2,184.5,0.905793969,162.17518,0.039958458,150.0311812,151.5496874,153.8906954,157.809894,162.17518,166.5515647,170.4997408,172.8667045,174.405526
2,185.5,0.909440266,162.2346979,0.039934584,150.0917784,151.610342,153.951329,157.8701998,162.2346979,166.6098562,170.5565599,172.9224777,174.4605545
2,186.5,0.913397733,162.2908474,0.039913066,150.1484074,151.6671193,154.0082162,157.9269542,162.2908474,166.6649274,170.6102627,172.9751838,174.5125428
2,187.5,0.91761471,162.343864,0.039893644,150.2013879,151.7203255,154.0616446,157.9804176,162.343864,166.7169951,170.6610542,173.025023,174.5616886
2,188.5,0.922045055,162.3939652,0.039876087,150.2510113,151.7702407,154.1118775,158.0308292,162.3939652,166.7662599,170.7091243,173.0721808,174.6081757
2,189.5,0.926647697,162.4413513,0.039860185,150.2975443,151.8171212,154.1591564,158.0784088,162.4413513,166.8129074,170.7546494,173.1168298,174.6521747
2,190.5,0.931386217,162.4862071,0.039845754,150.3412298,151.8612008,154.2037023,158.1233583,162.4862071,166.8571093,170.7977929,173.1591301,174.6938442
2,191.5,0.93622842,162.5287029,0.039832629,150.3822898,151.9026934,154.2457175,158.1658633,162.5287029,166.8990246,170.8387064,173.1992303,174.7333314
2,192.5,0.941145943,162.5689958,0.039820663,150.4209266,151.9417942,154.2853872,158.2060942,162.5689958,166.9388003,170.8775306,173.2372685,174.7707732
2,193.5,0.94611388,162.6072309,0.039809725,150.4573249,151.9786817,154.3228809,158.2442076,162.6072309,166.9765723,170.914396,173.2733728,174.8062967
2,194.5,0.95111043,162.6435418,0.0397997,150.4916531,152.013519,154.3583538,158.2803474,162.6435418,167.0124668,170.9494236,173.3076624,174.8400201
2,195.5,0.956116576,162.6780519,0.039790485,150.524065,152.0464549,154.3919483,158.3146459,162.6780519,167.0466004,170.9827258,173.3402478,174.8720532
2,196.5,0.961115792,162.7108751,0.039781991,150.5547008,152.0776257,154.4237944,158.3472249,162.7108751,167.0790811,171.014407,173.3712319,174.902498
2,197.5,0.966093766,162.7421168,0.039774136,150.5836887,152.1071558,154.4540118,158.3781962,162.7421168,167.110009,171.0445641,173.4007102,174.9314494
2,198.5,0.971038162,162.7718741,0.03976685,150.6111457,152.1351593,154.4827098,158.407663,162.7718741,167.1394771,171.0732871,173.4287717,174.9589959
2,199.5,0.975938391,162.8002371,0.03976007,150.6371789,152.1617405,154.509989,158.4357202,162.8002371,167.1675715,171.1006598,173.455499,174.9852197
2,200.5,0.980785418,162.8272889,0.039753741,150.661886,152.1869949,154.5359417,158.4624554,162.8272889,167.1943721,171.1267599,173.4809691,175.0101973
2,201.5,0.985571579,162.8531067,0.039747815,150.6853568,152.2110102,154.5606528,158.4879492,162.8531067,167.2199532,171.1516601,173.5052538,175.034
2,202.5,0.99029042,162.8777619,0.039742249,150.7076733,152.2338667,154.5842002,158.5122763,162.8777619,167.244384,171.1754277,173.5284198,175.0566944
2,203.5,0.994936555,162.9013208,0.039737004,150.7289106,152.2556383,154.6066558,158.5355056,162.9013208,167.2677286,171.1981258,173.5505296,175.0783424
2,204.5,0.999505539,162.9238449,0.039732048,150.749138,152.2763929,154.6280858,158.5577008,162.9238449,167.2900467,171.2198128,173.5716411,175.099002
2,205.5,1.003993753,162.9453912,0.039727352,150.7684187,152.296193,154.6485512,158.578921,162.9453912,167.3113942,171.2405436,173.5918087,175.1187272
2,206.5,1.0083983,162.9660131,0.03972289,150.7868111,152.3150959,154.6681084,158.5992207,162.9660131,167.3318229,171.2603693,173.6110831,175.1375685
2,207.5,1.012716921,162.9857599,0.03971864,150.8043689,152.3331548,154.6868095,158.6186507,162.9857599,167.3513812,171.2793375,173.6295117,175.155573
2,208.5,1.016947912,163.0046776,0.039714581,150.8211416,152.3504187,154.7047027,158.6372582,163.0046776,167.3701145,171.2974929,173.6471389,175.1727851
2,209.5,1.021090055,163.0228094,0.039710697,150.8371748,152.3669327,154.7218327,158.6550869,163.0228094,167.388065,171.3148774,173.6640061,175.1892459
2,210.5,1.025142554,163.0401953,0.039706971,150.8525106,152.3827387,154.7382408,158.6721776,163.0401953,167.4052723,171.33153,173.6801522,175.2049944
2,211.5,1.029104983,163.0568727,0.039703391,150.8671882,152.3978755,154.7539655,158.6885682,163.0568727,167.4217734,171.3474874,173.6956138,175.2200667
2,212.5,1.032977233,163.0728768,0.039699945,150.8812435,152.412379,154.7690427,158.7042942,163.0728768,167.437603,171.362784,173.710425,175.2344971
2,213.5,1.036759475,163.0882404,0.039696623,150.8947102,152.4262827,154.7835054,158.7193886,163.0882404,167.4527938,171.3774521,173.7246179,175.2483174
2,214.5,1.040452117,163.1029943,0.039693415,150.9076191,152.4396177,154.7973849,158.7338824,163.1029943,167.4673763,171.3915221,173.7382228,175.2615577
2,215.5,1.044055774,163.1171673,0.039690313,150.9199994,152.4524128,154.81071,158.7478045,163.1171673,167.4813792,171.4050225,173.751268,175.2742464
2,216.5,1.047571238,163.1307866,0.039687311,150.9318778,152.464695,154.8235077,158.7611821,163.1307866,167.4948296,171.4179802,173.7637802,175.2864101
2,217.5,1.050999451,163.1438776,0.039684402,150.9432795,152.4764895,154.8358035,158.7740404,163.1438776,167.5077529,171.4304205,173.7757847,175.2980736
2,218.5,1.054341482,163.1564644,0.039681581,150.9542279,152.4878198,154.8476208,158.7864036,163.1564644,167.520173,171.4423671,173.787305,175.3092608
2,219.5,1.057598512,163.1685697,0.039678842,150.9647448,152.498708,154.8589821,158.798294,163.1685697,167.5321128,171.4538427,173.7983636,175.3199938
2,220.5,1.060771808,163.1802146,0.039676182,150.9748507,152.5091747,154.8699082,158.8097328,163.1802146,167.5435933,171.4648684,173.8089816,175.3302936
2,221.5,1.063862715,163.1914194,0.039673596,150.9845649,152.5192393,154.8804186,158.8207399,163.1914194,167.554635,171.4754644,173.8191789,175.3401801
2,222.5,1.066872639,163.202203,0.039671082,150.9939053,152.52892,154.8905318,158.8313341,163.202203,167.5652567,171.4856495,173.8289744,175.349672
2,223.5,1.069803036,163.2125835,0.039668635,151.0028889,152.5382338,154.9002654,158.8415332,163.2125835,167.5754766,171.4954418,173.8383858,175.358787
2,224.5,1.072655401,163.2225779,0.039666254,151.0115315,152.5471971,154.9096356,158.851354,163.2225779,167.5853118,171.5048583,173.8474302,175.367542
2,225.5,1.075431258,163.2322024,0.039663936,151.0198482,152.5558248,154.9186579,158.8608124,163.2322024,167.5947785,171.5139151,173.8561235,175.3759527
2,226.5,1.078132156,163.2414722,0.039661679,151.0278532,152.5641315,154.9273472,158.8699234,163.2414722,167.6038921,171.5226274,173.8644808,175.3840343
2,227.5,1.080759655,163.2504019,0.039659481,151.0355596,152.5721307,154.9357171,158.8787012,163.2504019,167.6126671,171.5310098,173.8725166,175.391801
2,228.5,1.083315329,163.2590052,0.039657339,151.0429803,152.5798353,154.9437809,158.8871595,163.2590052,167.6211174,171.5390761,173.8802445,175.3992664
2,229.5,1.085800751,163.2672954,0.039655252,151.0501271,152.5872574,154.9515511,158.8953111,163.2672954,167.6292563,171.5468394,173.8876774,175.4064433
2,230.5,1.088217496,163.2752848,0.039653218,151.0570114,152.5944085,154.9590395,158.9031682,163.2752848,167.6370963,171.5543121,173.8948277,175.4133439
2,231.5,1.090567133,163.2829854,0.039651237,151.0636438,152.6012996,154.9662574,158.9107425,163.2829854,167.6446494,171.561506,173.9017071,175.4199799
2,232.5,1.092851222,163.2904086,0.039649306,151.0700346,152.6079412,154.9732154,158.918045,163.2904086,167.6519269,171.5684326,173.9083268,175.4263623
2,233.5,1.095071313,163.297565,0.039647424,151.0761934,152.6143431,154.9799237,158.9250863,163.297565,167.6589397,171.5751024,173.9146973,175.4325015
2,234.5,1.097228939,163.304465,0.039645591,151.0821295,152.6205147,154.9863922,158.9318765,163.304465,167.6656981,171.5815258,173.9208289,175.4384076
2,235.5,1.099325619,163.3111185,0.039643804,151.0878515,152.626465,154.9926299,158.9384252,163.3111185,167.6722121,171.5877126,173.9267311,175.4440902
2,236.5,1.101362852,163.3175349,0.039642063,151.0933679,152.6322026,154.9986458,158.9447416,163.3175349,167.678491,171.5936721,173.9324132,175.4495583
2,237.5,1.103342119,163.3237231,0.039640367,151.0986866,152.6377356,155.0044483,158.9508345,163.3237231,167.684544,171.5994132,173.9378839,175.4548206
2,238.5,1.105264876,163.3296918,0.039638715,151.1038152,152.6430718,155.0100454,158.9567122,163.3296918,167.6903797,171.6049444,173.9431517,175.4598853
2,239.5,1.107132561,163.3354491,0.039637105,151.1087609,152.6482187,155.0154449,158.9623829,163.3354491,167.6960062,171.6102738,173.9482244,175.4647604
2,240,1.108046193,163.338251,0.039636316,151.1111674,152.6507234,155.0180729,158.9651429,163.338251,167.6987436,171.6128653,173.9506901,175.4671292
