Sex,Agemos,L,M,S,P3,P5,P10,P25,P50,P75,P90,P95,P97
2,157.5,-0.928569454,46.30500858,0.196752931,33.68870064,34.89273857,36.91782442,40.85804669,46.30500858,53.35007037,61.71477365,68.04379345,72.86803693
2,158.5,-0.942245864,46.62155183,0.196116472,33.97041915,35.17710718,37.20687443,41.15729406,46.62155183,53.69614073,62.10873877,68.4846261,73.35131006
2,159.5,-0.956537923,46.93314404,0.19545489,34.25113618,35.46007223,37.49385217,41.45320759,46.93314404,54.03548596,62.49452276,68.91678763,73.82596855
2,160.5,-0.971440492,47.23962058,0.194769279,34.5306634,35.74144871,37.77857793,41.74561603,47.23962058,54.36794129,62.87195405,69.34010551,74.2918484
2,161.5,-0.986947308,47.54082604,0.194060758,34.80881186,36.0210521,38.06087423,42.03435353,47.54082604,54.69335479,63.24087599,69.75442235,74.74880046
2,162.5,-1.003050887,47.83661466,0.193330477,35.08539244,36.29869877,38.34056621,42.31926009,47.83661466,55.01158787,63.60114743,70.15959636,75.19669066
2,163.5,-1.019742425,48.12685082,0.192579614,35.36021624,36.57420636,38.61748204,42.60018191,48.12685082,55.32251577,63.95264314,70.55550168,75.63540025
2,164.5,-1.037011698,48.41140938,0.191809374,35.63309497,36.84739419,38.89145331,42.87697183,48.41140938,55.62602801,64.29525433,70.94202872,76.0648259
2,165.5,-1.054846957,48.69017613,0.191020995,35.90384139,37.11808367,39.16231542,43.14948969,48.69017613,55.9220288,64.62888901,71.31908448,76.48487978
2,166.5,-1.073234825,48.9630481,0.190215739,36.17226975,37.38609874,39.42990799,43.4176027,48.9630481,56.21043748,64.95347244,71.68659282,76.8954897
2,167.5,-1.092160195,49.22993391,0.189394901,36.43819618,37.65126622,39.69407521,43.68118578,49.22993391,56.49118881,65.26894746,72.04449469,77.29659902
2,168.5,-1.111606122,49.49075409,0.188559804,36.70143915,37.91341628,39.95466626,43.94012186,49.49075409,56.76423337,65.57527484,72.39274832,77.68816668
2,169.5,-1.131553723,49.74544132,0.187711798,36.96181994,38.17238283,40.21153565,44.19430225,49.74544132,57.02953776,65.87243353,72.73132942,78.0701671
2,170.5,-1.151982079,49.99394068,0.186852266,37.21916305,38.42800396,40.4645436,44.4436269,49.99394068,57.2870849,66.16042095,73.06023127,78.44259001
2,171.5,-1.172868141,50.23620985,0.185982617,37.47329665,38.68012233,40.71355642,44.68800466,50.23620985,57.53687418,66.43925318,73.37946482,78.80544037
2,172.5,-1.19418462,50.47222213,0.185104331,37.72405025,38.92858345,40.95844577,44.92735442,50.47222213,57.77892568,66.70896797,73.68905842,79.15873364
2,173.5,-1.215907492,50.70195581,0.184218803,37.97126574,39.17324412,41.19909297,45.16160204,50.70195581,58.01326503,66.96961412,73.98905915,79.5025122
2,174.5,-1.238005268,50.92540942,0.183327556,38.2147829,39.41396159,41.4353838,45.39068521,50.92540942,58.23994486,67.22126661,74.27953085,79.83682168
2,175.5,-1.260445591,51.14259229,0.182432113,38.45444923,39.65060094,41.66721226,45.61455072,51.14259229,58.45903143,67.46401722,74.5605553,80.16172522
2,176.5,-1.283193626,51.3535268,0.181534018,38.69011819,39.8830339,41.89448008,45.83315528,51.3535268,58.67060766,67.69797665,74.83223179,80.47729968
2,177.5,-1.306212032,51.55824831,0.180634839,38.92164966,40.11113919,42.11709702,46.0464657,51.55824831,58.87477302,67.92327441,75.09467698,80.78363524
2,178.5,-1.329460945,51.75680513,0.179736168,39.14891037,40.33480295,42.33498116,46.25445894,51.75680513,59.07164337,68.14005866,75.34802466,81.08083497
2,179.5,-1.35289798,51.94925841,0.178839614,39.37177435,40.55391906,42.54805916,46.45712228,51.94925841,59.26135066,68.34849595,75.5924255,81.36901438
2,180.5,-1.376478254,52.13568193,0.177946804,39.59012338,40.76838955,42.7562665,46.65445329,52.13568193,59.44404265,68.5487709,75.82804673,81.64830091
2,181.5,-1.400154426,52.31616197,0.177059379,39.80384736,40.97812493,42.95954776,46.84645992,52.31616197,59.61988254,68.74108582,76.05507182,81.91883344
2,182.5,-1.423876772,52.49079703,0.17617899,40.01284477,41.18304453,43.1578568,47.03316051,52.49079703,59.78904852,68.92566027,76.27369999,82.18076174
2,183.5,-1.447593267,52.65969757,0.175307296,40.21702302,41.3830768,43.35115698,47.21458375,52.65969757,59.95173329,69.10273048,76.48414576,82.43424593
2,184.5,-1.471249702,52.82298572,0.174445958,40.41629881,41.57815964,43.53942133,47.39076866,52.82298572,60.10814351,69.27254876,76.68663841,82.67945587
2,185.5,-1.494789826,52.9807949,0.173596636,40.61059851,41.76824065,43.72263271,47.56176451,52.9807949,60.25849917,69.43538282,76.88142138,82.91657062
2,186.5,-1.518155513,53.13326946,0.172760982,40.79985847,41.95327736,43.90078396,47.72763073,53.13326946,60.40303292,69.59151495,77.06875157,83.1457778
2,187.5,-1.541286949,53.28056425,0.17194064,40.98402528,42.1332375,44.07387796,47.8884368,53.28056425,60.54198938,69.74124122,77.24889863,83.36727297
2,188.5,-1.564122852,53.42284417,0.171137232,41.16305606,42.30809914,44.24192774,48.04426208,53.42284417,60.67562433,69.8848705,77.42214413,83.581259
2,189.5,-1.586600712,53.5602837,0.170352363,41.33691866,42.4778509,44.40495652,48.19519564,53.5602837,60.80420388,70.0227235,77.58878071,83.78794544
2,190.5,-1.608657054,53.69306637,0.169587605,41.50559186,42.642492,44.5629977,48.34133606,53.69306637,60.92800363,70.15513163,77.74911109,83.98754779
2,191.5,-1.630227728,53.82138422,0.168844497,41.66906547,42.80203238,44.71609485,48.4827912,53.82138422,61.04730771,70.28243588,77.90344707,84.18028693
2,192.5,-1.651248208,53.94543725,0.168124538,41.82734048,42.95649273,44.86430165,48.6196779,53.94543725,61.16240788,70.40498554,78.05210841,84.36638832
2,193.5,-1.67165392,54.06543278,0.167429179,41.98042905,43.10590449,45.00768175,48.7521217,54.06543278,61.27360245,70.52313696,78.19542171,84.54608137
2,194.5,-1.691380583,54.18158486,0.166759816,42.12835452,43.25030973,45.14630867,48.88025651,54.18158486,61.38119533,70.63725215,78.33371911,84.71959869
2,195.5,-1.710364557,54.29411356,0.166117788,42.27115134,43.38976112,45.28026556,49.0042242,54.29411356,61.48549489,70.74769732,78.46733702,84.88717537
2,196.5,-1.728543207,54.40324431,0.165504365,42.40886495,43.52432169,45.40964499,49.12417422,54.40324431,61.58681291,70.85484146,78.59661472,85.04904822
2,197.5,-1.745855274,54.50920717,0.164920747,42.54155162,43.65406467,45.5345486,49.24026312,54.50920717,61.68546339,70.95905471,78.72189292,85.205455
2,198.5,-1.762241248,54.61223603,0.164368054,42.66927817,43.77907316,45.65508683,49.35265405,54.61223603,61.7817614,71.06070688,78.84351231,85.35663368
2,199.5,-1.777643747,54.71256787,0.16384732,42.79212167,43.89943983,45.77137845,49.46151622,54.71256787,61.87602186,71.16016568,78.96181194,85.50282159
2,200.5,-1.792007891,54.81044184,0.163359491,42.91016914,44.01526649,45.88355015,49.5670243,54.81044184,61.96855832,71.25779513,79.07712765,85.64425466
2,201.5,-1.805281675,54.90609842,0.162905415,43.02351704,44.12666366,45.99173597,49.66935776,54.90609842,62.05968162,71.35395381,79.18979044,85.78116658
2,202.5,-1.817416335,54.99977846,0.162485839,43.13227083,44.23375003,46.09607679,49.76870017,54.99977846,62.14969862,71.44899305,79.30012477,85.91378798
2,203.5,-1.828366707,55.09172217,0.162101402,43.23654442,44.33665192,46.19671962,49.86523842,55.09172217,62.23891075,71.54325519,79.40844685,86.04234557
2,204.5,-1.838091576,55.18216811,0.161752634,43.33645956,44.43550259,46.29381699,49.95916191,55.18216811,62.32761268,71.63707172,79.51506292,86.16706131
2,205.5,-1.846554015,55.271352,0.161439944,43.43214518,44.53044156,46.38752609,50.05066163,55.271352,62.41609075,71.73076142,79.62026752,86.28815157
2,206.5,-1.853721704,55.35950558,0.161163623,43.52373663,44.62161386,46.47800802,50.13992923,55.35950558,62.50462147,71.82462845,79.72434173,86.40582627
2,207.5,-1.859567242,55.44685531,0.160923833,43.61137495,44.70916923,46.56542689,50.22715595,55.44685531,62.59346994,71.91896047,79.82755144,86.52028803
2,208.5,-1.864068443,55.53362107,0.160720609,43.69520604,44.79326117,46.64994883,50.31253151,55.53362107,62.68288814,72.01402668,79.9301456,86.63173131
2,209.5,-1.86720861,55.62001464,0.16055385,43.77537971,44.8740461,46.73174101,50.39624297,55.62001464,62.77311319,72.11007585,80.03235456,86.74034162
2,210.5,-1.8689768,55.70623826,0.160423319,43.85204883,44.95168231,46.81097052,50.47847336,55.70623826,62.86436555,72.20733438,80.13438837,86.84629466
2,211.5,-1.869371157,55.79247939,0.160328578,43.9253721,45.02633189,46.88780489,50.55939966,55.79247939,62.95684135,72.3059993,80.23643485,86.9497625
2,212.5,-1.868386498,55.87892356,0.160269232,43.99549743,45.09814744,46.96240411,50.6391944,55.87892356,63.05073398,72.40625667,80.33865934,87.05088422
2,213.5,-1.866033924,55.96573022,0.160244549,44.06258481,45.16728964,47.03492965,50.71801935,55.96573022,63.14619584,72.50824833,80.44120111,87.14980899
2,214.5,-1.862327775,56.05304601,0.160253714,44.12678882,45.23391322,47.10553608,50.79602716,56.05304601,63.24336091,72.61209121,80.54417335,87.24666536
2,215.5,-1.857289195,56.14099882,0.160295765,44.18826162,45.29816896,47.17437139,50.87335876,56.14099882,63.34233618,72.71786996,80.64766146,87.34156823
2,216.5,-1.850946286,56.22969564,0.16036959,44.24715174,45.36020233,47.24157543,50.95014153,56.22969564,63.44319934,72.82563495,80.75172168,87.43461808
2,217.5,-1.84333425,56.3192203,0.16047393,44.30360275,45.42015206,47.30727836,51.02648735,56.3192203,63.54599643,72.93540037,80.85638,87.52590032
2,218.5,-1.834495505,56.40963105,0.160607377,44.35775192,45.47814866,47.37159889,51.10249055,56.40963105,63.65073939,73.04714239,80.96163098,87.61548453
2,219.5,-1.824479785,56.50095811,0.16076838,44.40972877,45.53431283,47.43464251,51.17822572,56.50095811,63.75740358,73.16079731,81.06743678,87.70342388
2,220.5,-1.813344222,56.59320107,0.160955249,44.45965358,45.58875384,47.49649958,51.25374544,56.59320107,63.86592525,73.27625982,81.17372627,87.78975439
2,221.5,-1.801153404,56.68632619,0.161166157,44.50763581,45.64156773,47.55724333,51.32907793,56.68632619,63.97619897,73.39338138,81.28039424,87.87449436
2,222.5,-1.787979408,56.78026364,0.161399151,44.5537724,45.69283549,47.61692775,51.40422448,56.78026364,64.08807505,73.51196857,81.38730069,87.95764367
2,223.5,-1.773901816,56.87490465,0.161652158,44.598146,45.74262109,47.6755854,51.47915686,56.87490465,64.20135697,73.63178167,81.49427023,88.03918325
2,224.5,-1.759007704,56.97009856,0.161922998,44.64082307,45.79096943,47.733225,51.55381463,56.97009856,64.31579883,73.75253327,81.60109165,88.11907438
2,225.5,-1.743391606,57.06564989,0.162209399,44.68185184,45.83790409,47.78982906,51.62810228,57.06564989,64.43110284,73.87388701,81.70751748,88.19725823
2,226.5,-1.72715546,57.16131528,0.162509006,44.72126019,45.88342504,47.84535121,51.70188628,57.16131528,64.54691678,73.99545642,81.8132637,88.27365525
2,227.5,-1.710410733,57.25679821,0.162819353,44.75905693,45.92750914,47.89971542,51.7749921,57.25679821,64.66282755,74.11679995,81.91800816,88.34816753
2,228.5,-1.693267093,57.35175792,0.163138124,44.79521204,45.97009344,47.9528045,51.84720202,57.35175792,64.77837954,74.23743894,82.02139464,88.42066003
2,229.5,-1.67585442,57.44578172,0.163462715,44.82968627,46.01109826,48.00447244,51.91824859,57.44578172,64.89303137,74.35682105,82.12302792,88.49100174
2,230.5,-1.658302847,57.53840429,0.163790683,44.86239882,46.05040055,48.05452712,51.98781418,57.53840429,65.00619161,74.47435424,82.22248225,88.55903385
2,231.5,-1.640747464,57.62910094,0.164119574,44.89323794,46.08784264,48.10273611,52.05553129,57.62910094,65.11720439,74.58938617,82.3192791,88.62454872
2,232.5,-1.623332891,57.7172758,0.164446997,44.92205384,46.12322421,48.14881709,52.12097097,57.7172758,65.22534243,74.70121281,82.41291688,88.68734305
2,233.5,-1.606209374,57.80226553,0.164770638,44.94865678,46.15630107,48.1924379,52.1836449,57.80226553,65.32980994,74.80907365,82.50285304,88.74718402
2,234.5,-1.589533346,57.88333502,0.165088289,44.97281279,46.18678082,48.23321202,52.24300075,57.88333502,65.42973979,74.91215216,82.58850833,88.80381758
2,235.5,-1.573467222,57.95967458,0.165397881,44.99423978,46.21431895,48.27069475,52.2984187,57.95967458,65.52419173,75.00957518,82.66926695,88.85696942
2,236.5,-1.558179166,58.0303973,0.165697507,45.01260329,46.23851477,48.3043794,52.34920805,58.0303973,65.61215061,75.10041216,82.74447678,88.90634626
2,237.5,-1.543846192,58.09453209,0.165985386,45.02751676,46.2589107,48.33369518,52.39460282,58.09453209,65.69251821,75.18366937,82.81344962,88.95164479
2,238.5,-1.530642461,58.15103575,0.166260109,45.03852094,46.27497563,48.35799667,52.4337619,58.15103575,65.76413346,75.25830602,82.87546122,88.99252982
2,239.5,-1.518754013,58.1987714,0.16652037,45.04509979,46.28611635,48.37656825,52.46576117,58.1987714,65.8257417,75.32321054,82.92975179,89.02866893
2,240,-1.51336185,58.21897289,0.166644749,45.04654822,46.28963394,48.38346004,52.47876433,58.21897289,65.85237979,75.35164989,82.95375457,89.04485133
