zip,city,state,latitude,longitude,fipscounty,county,ssacounty,fipsstate
62378,Versailles,IL,39.884796,-90.6289,17009,BROWN,14040,17.0
62379,Warsaw,IL,40.314446000000004,-91.40638,17067,HANCOCK,14420,17.0
62380,West Point,IL,40.233503999999996,-91.19726999999999,17067,HANCOCK,14420,17.0
62394,Equality,IL,37.726738,-88.372434,17059,GALLATIN,14380,17.0
62401,Effingham,IL,39.123807,-88.56,17049,EFFINGHAM,14330,17.0
62407,Summit,IL,39.148234,-88.59376400000001,17049,EFFINGHAM,14330,17.0
62410,Allendale,IL,38.528202,-87.72913,17185,WABASH,14983,17.0
62411,Altamont,IL,39.062913,-88.73912,17049,EFFINGHAM,14330,17.0
62413,Annapolis,IL,39.138760999999995,-87.83769000000001,17033,CRAWFORD,14150,17.0
62414,Beecher City,IL,39.167788,-88.8255,17051,FAYETTE,14340,17.0
62415,Birds,IL,38.710336,-87.703639,17101,LAWRENCE,14590,17.0
62417,Bridgeport,IL,38.720425,-87.76815,17101,LAWRENCE,14590,17.0
62418,Brownstown,IL,39.018987,-88.96134,17051,FAYETTE,14340,17.0
62419,Calhoun,IL,38.625864,-87.99407,17159,RICHLAND,14880,17.0
62420,Casey,IL,39.299447,-87.99863,17023,CLARK,14110,17.0
62421,Claremont,IL,38.755492,-87.95334,17159,RICHLAND,14880,17.0
62422,Cowden,IL,39.251624,-88.86505,17173,SHELBY,14950,17.0
62423,Dennison,IL,39.452478,-87.57092,17023,CLARK,14110,17.0
62424,Dieterich,IL,39.01077,-88.428,17049,EFFINGHAM,14330,17.0
62425,Dundas,IL,38.830182,-88.09218,17159,RICHLAND,14880,17.0
62426,Edgewood,IL,38.913064,-88.66404,17025,CLAY,14120,17.0
62427,Flat Rock,IL,38.869453,-87.66502,17033,CRAWFORD,14150,17.0
62428,Greenup,IL,39.25287,-88.13528000000001,17035,CUMBERLAND,14160,17.0
62431,Herrick,IL,39.228594,-88.98873,17173,SHELBY,14950,17.0
62432,Hidalgo,IL,39.139262,-88.14862,17079,JASPER,14480,17.0
62433,Hutsonville,IL,39.113033,-87.67563,17033,CRAWFORD,14150,17.0
62434,Ingraham,IL,38.835884,-88.33505,17025,CLAY,14120,17.0
62435,Janesville,IL,39.374287,-88.244487,17035,CUMBERLAND,14160,17.0
62436,Jewett,IL,39.190088,-88.2601,17035,CUMBERLAND,14160,17.0
62438,Lakewood,IL,39.317235,-88.87876,17173,SHELBY,14950,17.0
62439,Lawrenceville,IL,38.738226,-87.65984,17101,LAWRENCE,14590,17.0
62440,Lerna,IL,39.393267,-88.28118,17029,COLES,14140,17.0
62441,Marshall,IL,39.396463,-87.69589,17023,CLARK,14110,17.0
62442,Martinsville,IL,39.32463,-87.86922,17023,CLARK,14110,17.0
62443,Mason,IL,38.95232,-88.62883000000001,17049,EFFINGHAM,14330,17.0
62444,Mode,IL,39.272317,-88.75932,17173,SHELBY,14950,17.0
62445,Montrose,IL,39.183054999999996,-88.3404,17035,CUMBERLAND,14160,17.0
62446,Mount Erie,IL,38.48679,-88.21636,17191,WAYNE,14986,17.0
62447,Neoga,IL,39.32205,-88.45036999999999,17035,CUMBERLAND,14160,17.0
62448,Newton,IL,38.974018,-88.17881,17079,JASPER,14480,17.0
62449,Oblong,IL,39.006483,-87.90005,17033,CRAWFORD,14150,17.0
62450,Olney,IL,38.72456,-88.08658,17159,RICHLAND,14880,17.0
62451,Palestine,IL,39.006924,-87.6117,17033,CRAWFORD,14150,17.0
62452,Parkersburg,IL,38.588301,-88.03692,17159,RICHLAND,14880,17.0
62454,Robinson,IL,39.004728,-87.7495,17033,CRAWFORD,14150,17.0
62458,Saint Elmo,IL,39.042992,-88.87463000000001,17051,FAYETTE,14340,17.0
62459,Sainte Marie,IL,38.93148,-88.0252,17079,JASPER,14480,17.0
62460,Saint Francisville,IL,38.596277,-87.65541999999999,17101,LAWRENCE,14590,17.0
62461,Shumway,IL,39.194021,-88.6656,17049,EFFINGHAM,14330,17.0
62462,Sigel,IL,39.223921999999995,-88.47715,17173,SHELBY,14950,17.0
62463,Stewardson,IL,39.2807,-88.62403,17173,SHELBY,14950,17.0
62464,Stoy,IL,38.98981,-87.83962700000001,17033,CRAWFORD,14150,17.0
62465,Strasburg,IL,39.354836999999996,-88.63490999999999,17173,SHELBY,14950,17.0
62466,Sumner,IL,38.732726,-87.85152,17101,LAWRENCE,14590,17.0
62467,Teutopolis,IL,39.125572999999996,-88.45609,17049,EFFINGHAM,14330,17.0
62468,Toledo,IL,39.273828,-88.25646,17035,CUMBERLAND,14160,17.0
62469,Trilla,IL,39.35239,-88.33275,17035,CUMBERLAND,14160,17.0
62471,Vandalia,IL,38.961799,-89.10978,17051,FAYETTE,14340,17.0
62473,Watson,IL,39.012089,-88.56383000000001,17049,EFFINGHAM,14330,17.0
62474,Westfield,IL,39.4505,-87.99681,17023,CLARK,14110,17.0
62475,West Liberty,IL,38.868463,-88.05466,17079,JASPER,14480,17.0
62476,West Salem,IL,38.527107,-88.00583,17047,EDWARDS,14320,17.0
62477,West Union,IL,39.229884999999996,-87.6664,17023,CLARK,14110,17.0
62478,West York,IL,39.175832,-87.72312,17023,CLARK,14110,17.0
62479,Wheeler,IL,39.038732,-88.31569,17079,JASPER,14480,17.0
62480,Willow Hill,IL,38.994595000000004,-88.00464000000001,17079,JASPER,14480,17.0
62481,Yale,IL,39.122158,-88.01982,17079,JASPER,14480,17.0
62501,Argenta,IL,39.984291999999996,-88.81584000000001,17115,MACON,14660,17.0
62510,Assumption,IL,39.530502,-89.03829,17021,CHRISTIAN,14100,17.0
62511,Atwater,IL,39.346468,-89.73278,17117,MACOUPIN,14670,17.0
62512,Beason,IL,40.139482,-89.2073,17107,LOGAN,14620,17.0
62513,Blue Mound,IL,39.716269,-89.13269,17115,MACON,14660,17.0
62514,Boody,IL,39.759904999999996,-89.05465,17115,MACON,14660,17.0
62515,Buffalo,IL,39.861289,-89.37836,17167,SANGAMON,14920,17.0
62517,Bulpitt,IL,39.591537,-89.42755,17021,CHRISTIAN,14100,17.0
62518,Chestnut,IL,40.05232,-89.18831999999999,17107,LOGAN,14620,17.0
62519,Cornland,IL,39.936817,-89.40159,17107,LOGAN,14620,17.0
62520,Dawson,IL,39.824457,-89.45643000000001,17167,SANGAMON,14920,17.0
62521,Decatur,IL,39.828586,-88.92907,17115,MACON,14660,17.0
62522,Decatur,IL,39.840482,-89.00569,17115,MACON,14660,17.0
62523,Decatur,IL,39.844086,-88.95326999999999,17115,MACON,14660,17.0
62524,Decatur,IL,39.853981,-88.981511,17115,MACON,14660,17.0
62525,Decatur,IL,39.853981,-88.981511,17115,MACON,14660,17.0
62527,Decatur,IL,39.853981,-88.981511,17115,MACON,14660,17.0
62526,Decatur,IL,39.878040999999996,-88.95636999999999,17115,MACON,14660,17.0
62530,Divernon,IL,39.568077,-89.65467,17167,SANGAMON,14920,17.0
62531,Edinburg,IL,39.66363,-89.39224,17021,CHRISTIAN,14100,17.0
62532,Elwin,IL,39.777583,-88.97972,17115,MACON,14660,17.0
62533,Farmersville,IL,39.442669,-89.64068,17135,MONTGOMERY,14760,17.0
62534,Findlay,IL,39.529092,-88.7821,17173,SHELBY,14950,17.0
62535,Forsyth,IL,39.925806,-88.95928,17115,MACON,14660,17.0
62536,Glenarm,IL,39.642083,-89.65935999999999,17167,SANGAMON,14920,17.0
62537,Harristown,IL,39.867151,-89.11324,17115,MACON,14660,17.0
62538,Harvel,IL,39.359528999999995,-89.52648,17021,CHRISTIAN,14100,17.0
62539,Illiopolis,IL,39.855984,-89.2487,17167,SANGAMON,14920,17.0
62540,Kincaid,IL,39.58755,-89.41265,17021,CHRISTIAN,14100,17.0
62541,Lake Fork,IL,39.969864,-89.35051,17107,LOGAN,14620,17.0
62543,Latham,IL,39.965691,-89.15935999999999,17107,LOGAN,14620,17.0
62544,Macon,IL,39.693983,-88.98068,17115,MACON,14660,17.0
62545,Mechanicsburg,IL,39.77386,-89.39012,17167,SANGAMON,14920,17.0
62546,Morrisonville,IL,39.430427,-89.44719,17021,CHRISTIAN,14100,17.0
62547,Mount Auburn,IL,39.771541,-89.24331,17021,CHRISTIAN,14100,17.0
62548,Mount Pulaski,IL,39.993254,-89.29706999999999,17107,LOGAN,14620,17.0
62549,Mt Zion,IL,39.777116,-88.87171,17115,MACON,14660,17.0
62550,Moweaqua,IL,39.617542,-89.00559,17173,SHELBY,14950,17.0
62551,Niantic,IL,39.838505,-89.15191,17115,MACON,14660,17.0
62552,Oakley,IL,39.869841,-88.81260999999999,17115,MACON,14660,17.0
62553,Oconee,IL,39.279357,-89.10462,17173,SHELBY,14950,17.0
62554,Oreana,IL,39.937059999999995,-88.86332,17115,MACON,14660,17.0
62555,Owaneco,IL,39.476356,-89.21607,17021,CHRISTIAN,14100,17.0
62556,Palmer,IL,39.465887,-89.39095,17021,CHRISTIAN,14100,17.0
62557,Pana,IL,39.3928,-89.08194,17021,CHRISTIAN,14100,17.0
62558,Pawnee,IL,39.580159,-89.54401999999999,17167,SANGAMON,14920,17.0
62560,Raymond,IL,39.312686,-89.59541,17135,MONTGOMERY,14760,17.0
62561,Riverton,IL,39.85973,-89.52972,17167,SANGAMON,14920,17.0
62563,Rochester,IL,39.719840000000005,-89.51229000000001,17167,SANGAMON,14920,17.0
62565,Shelbyville,IL,39.409126,-88.80153,17173,SHELBY,14950,17.0
62567,Stonington,IL,39.638951,-89.18982,17021,CHRISTIAN,14100,17.0
62568,Taylorville,IL,39.548928000000004,-89.29692,17021,CHRISTIAN,14100,17.0
62570,Tovey,IL,39.588584999999995,-89.44945,17021,CHRISTIAN,14100,17.0
62571,Tower Hill,IL,39.385344,-88.95588000000001,17173,SHELBY,14950,17.0
62572,Waggoner,IL,39.370090999999995,-89.67132,17135,MONTGOMERY,14760,17.0
62573,Warrensburg,IL,39.940934000000006,-89.06707,17115,MACON,14660,17.0
62601,Alexander,IL,39.754308,-90.02786,17137,MORGAN,14770,17.0
62605,Emden,IL,40.300508,-89.480688,17107,LOGAN,14620,17.0
62610,Alsey,IL,39.564501,-90.43698,17171,SCOTT,14940,17.0
62611,Arenzville,IL,39.883346,-90.39331999999999,17017,CASS,14080,17.0
62612,Ashland,IL,39.891861,-90.03125,17017,CASS,14080,17.0
62613,Athens,IL,39.982768,-89.68326,17129,MENARD,14730,17.0
62615,Auburn,IL,39.588902000000004,-89.75177,17167,SANGAMON,14920,17.0
62616,Philadelphia,IL,39.852164,-90.143114,17137,MORGAN,14770,17.0
62617,Bath,IL,40.167991,-90.16313000000001,17125,MASON,14710,17.0
62618,Beardstown,IL,40.005505,-90.42314,17017,CASS,14080,17.0
62621,Bluffs,IL,39.740558,-90.53936999999999,17171,SCOTT,14940,17.0
62622,Bluff Springs,IL,39.979614,-90.35244399999999,17017,CASS,14080,17.0
62623,Oakford,IL,40.104623,-89.96382,17129,MENARD,14730,17.0
62624,Browning,IL,40.153557,-90.35255,17169,SCHUYLER,14921,17.0
62625,Cantrall,IL,39.909732,-89.68831,17167,SANGAMON,14920,17.0
62626,Carlinville,IL,39.280289,-89.8757,17117,MACOUPIN,14670,17.0
62627,Chandlerville,IL,40.051603,-90.14057,17017,CASS,14080,17.0
62628,Chapin,IL,39.770936,-90.39307,17137,MORGAN,14770,17.0
62629,Chatham,IL,39.676558,-89.69901999999999,17167,SANGAMON,14920,17.0
62630,Chesterfield,IL,39.260146,-90.06936999999999,17117,MACOUPIN,14670,17.0
62631,Concord,IL,39.817322,-90.36618,17137,MORGAN,14770,17.0
62633,Easton,IL,40.214759,-89.87720999999999,17125,MASON,14710,17.0
62634,Elkhart,IL,40.02489,-89.46592,17107,LOGAN,14620,17.0
62635,Emden,IL,40.291512,-89.47436,17107,LOGAN,14620,17.0
62638,Franklin,IL,39.609646999999995,-90.08116,17137,MORGAN,14770,17.0
62639,Frederick,IL,40.04195,-90.46831,17169,SCHUYLER,14921,17.0
62640,Girard,IL,39.436584,-89.8028,17117,MACOUPIN,14670,17.0
62642,Greenview,IL,40.087711,-89.72066,17129,MENARD,14730,17.0
62643,Hartsburg,IL,40.247834999999995,-89.44123,17107,LOGAN,14620,17.0
62644,Havana,IL,40.296415,-90.05163,17125,MASON,14710,17.0
62648,Herrin,IL,37.803216,-89.058643,17199,WILLIAMSON,14990,17.0
62649,Hettick,IL,39.348487,-90.08365,17117,MACOUPIN,14670,17.0
62650,Jacksonville,IL,39.730234,-90.22941,17137,MORGAN,14770,17.0
62651,Jacksonville,IL,39.698311,-90.26153000000001,17137,MORGAN,14770,17.0
62652,Milton,IL,39.564228,-90.651349,17149,PIKE,14830,17.0
62655,Kilbourne,IL,40.147371,-90.00698,17125,MASON,14710,17.0
62656,Lincoln,IL,40.149927000000005,-89.36746,17107,LOGAN,14620,17.0
62659,Lincoln'S New Salem,IL,40.031115,-89.786723,17129,MENARD,14730,17.0
62660,Literberry,IL,39.858933,-90.20074699999999,17137,MORGAN,14770,17.0
62661,Loami,IL,39.669508,-89.84805,17167,SANGAMON,14920,17.0
62662,Lowder,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62705,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62709,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62713,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62715,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62719,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62720,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62721,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62722,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62723,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62726,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62736,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62739,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62746,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62756,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62757,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62762,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62763,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62764,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62765,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62766,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62767,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62769,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62776,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62777,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62781,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62786,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62791,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62794,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62796,Springfield,IL,39.749457,-89.60601700000001,17167,SANGAMON,14920,17.0
62663,Manchester,IL,39.544196,-90.32677,17171,SCOTT,14940,17.0
62664,Mason City,IL,40.200537,-89.70427,17125,MASON,14710,17.0
62665,Meredosia,IL,39.818630999999996,-90.55790999999999,17137,MORGAN,14770,17.0
62666,Middletown,IL,40.088774,-89.56744,17107,LOGAN,14620,17.0
62667,Modesto,IL,39.487357,-89.99143000000001,17117,MACOUPIN,14670,17.0
62668,Murrayville,IL,39.576392,-90.24769,17137,MORGAN,14770,17.0
62670,New Berlin,IL,39.735761,-89.88669,17167,SANGAMON,14920,17.0
62671,New Holland,IL,40.186852,-89.56053,17107,LOGAN,14620,17.0
62672,Nilwood,IL,39.397248,-89.80769000000001,17117,MACOUPIN,14670,17.0
62673,Oakford,IL,40.095009000000005,-89.96998,17129,MENARD,14730,17.0
62674,Palmyra,IL,39.429687,-90.01499,17117,MACOUPIN,14670,17.0
62675,Petersburg,IL,40.008726,-89.85029,17129,MENARD,14730,17.0
62676,Hillyard,IL,39.128248,-89.923215,17117,MACOUPIN,14670,17.0
62677,Pleasant Plains,IL,39.847253,-89.88059,17167,SANGAMON,14920,17.0
62681,Rushville,IL,40.134957,-90.55221999999999,17169,SCHUYLER,14921,17.0
62682,San Jose,IL,40.29916,-89.60101,17107,LOGAN,14620,17.0
62683,Scottville,IL,39.260862,-89.926068,17117,MACOUPIN,14670,17.0
62684,Sherman,IL,39.901588000000004,-89.58805,17167,SANGAMON,14920,17.0
62685,Shipman,IL,39.14665,-90.00059,17117,MACOUPIN,14670,17.0
62686,Standard City,IL,39.350726,-89.78689,17117,MACOUPIN,14670,17.0
62688,Tallula,IL,39.944264000000004,-89.93366,17129,MENARD,14730,17.0
62689,Thayer,IL,39.539071,-89.76100000000001,17167,SANGAMON,14920,17.0
62690,Virden,IL,39.503383,-89.76666999999999,17117,MACOUPIN,14670,17.0
62691,Virginia,IL,39.952909000000005,-90.21218,17017,CASS,14080,17.0
62692,Waverly,IL,39.583983,-89.9396,17137,MORGAN,14770,17.0
62693,Williamsville,IL,39.956803,-89.54209,17167,SANGAMON,14920,17.0
62694,Winchester,IL,39.628929,-90.46106999999999,17171,SCOTT,14940,17.0
62695,Woodson,IL,39.627307,-90.22100999999999,17137,MORGAN,14770,17.0
62701,Springfield,IL,39.80095,-89.64999,17167,SANGAMON,14920,17.0
62702,Springfield,IL,39.819,-89.64379,17167,SANGAMON,14920,17.0
62703,Springfield,IL,39.7715,-89.63611999999999,17167,SANGAMON,14920,17.0
62704,Springfield,IL,39.7778,-89.67981999999999,17167,SANGAMON,14920,17.0
62706,Springfield,IL,39.79885,-89.653399,17167,SANGAMON,14920,17.0
62707,Springfield,IL,39.757896,-89.66363,17167,SANGAMON,14920,17.0
62708,Springfield,IL,39.806089,-89.58635600000001,17167,SANGAMON,14920,17.0
62711,Springfield,IL,39.76,-89.72,17167,SANGAMON,14920,17.0
62712,Springfield,IL,39.76,-89.57,17167,SANGAMON,14920,17.0
62716,Springfield,IL,39.848201,-89.536369,17167,SANGAMON,14920,17.0
62718,Springfield,IL,39.778044,-89.646555,17167,SANGAMON,14920,17.0
62761,Springfield,IL,39.852361,-89.54101700000001,17167,SANGAMON,14920,17.0
62792,Ullin,IL,37.277483000000004,-89.186317,17153,PULASKI,14850,17.0
62801,Centralia,IL,38.523736,-89.1257,17121,MARION,14690,17.0
62803,Hoyleton,IL,38.460331,-89.30296,17189,WASHINGTON,14985,17.0
62805,Akin,IL,37.994296000000006,-88.941665,17055,FRANKLIN,14360,17.0
62840,Frankfort Heights,IL,37.994296000000006,-88.941665,17055,FRANKLIN,14360,17.0
62856,Logan,IL,37.994296000000006,-88.941665,17055,FRANKLIN,14360,17.0
62806,Albion,IL,38.375576,-88.07169,17047,EDWARDS,14320,17.0
62807,Alma,IL,38.735571,-88.91864,17121,MARION,14690,17.0
62808,Ashley,IL,38.319427000000005,-89.19145,17189,WASHINGTON,14985,17.0
62809,Barnhill,IL,38.268959,-88.34267,17191,WAYNE,14986,17.0
62810,Belle Rive,IL,38.218348999999996,-88.73999,17081,JEFFERSON,14490,17.0
62811,Bellmont,IL,38.384799,-87.90949,17185,WABASH,14983,17.0
62812,Benton,IL,38.000245,-88.92407,17055,FRANKLIN,14360,17.0
62814,Bluford,IL,38.362934,-88.72896,17081,JEFFERSON,14490,17.0
62815,Bone Gap,IL,38.452172,-87.9939,17047,EDWARDS,14320,17.0
62816,Bonnie,IL,38.192726,-88.93138,17081,JEFFERSON,14490,17.0
62817,Broughton,IL,37.954727,-88.47128000000001,17065,HAMILTON,14410,17.0
62818,Browns,IL,38.378706,-87.97291,17185,WABASH,14983,17.0
62819,Buckner,IL,37.980455,-89.01261,17055,FRANKLIN,14360,17.0
62820,Burnt Prairie,IL,38.247883,-88.22944,17193,WHITE,14987,17.0
62821,Carmi,IL,38.087838,-88.15583000000001,17193,WHITE,14987,17.0
62822,Christopher,IL,37.973175,-89.05291,17055,FRANKLIN,14360,17.0
62823,Cisne,IL,38.51684,-88.43531,17191,WAYNE,14986,17.0
62824,Clay City,IL,38.689663,-88.35141,17025,CLAY,14120,17.0
62825,Coello,IL,37.996241,-89.06851999999999,17055,FRANKLIN,14360,17.0
62827,Crossville,IL,38.160971999999994,-88.03291,17193,WHITE,14987,17.0
62828,Dahlgren,IL,38.190536,-88.62439,17065,HAMILTON,14410,17.0
62829,Dale,IL,37.999757,-88.50469,17065,HAMILTON,14410,17.0
62830,Dix,IL,38.441538,-88.96888,17081,JEFFERSON,14490,17.0
62831,Du Bois,IL,38.226690000000005,-89.20884000000001,17189,WASHINGTON,14985,17.0
62832,Du Quoin,IL,38.011728999999995,-89.24688,17145,PERRY,14810,17.0
62833,Ellery,IL,38.361653999999994,-88.16484,17191,WAYNE,14986,17.0
62834,Emma,IL,37.97622,-88.120182,17193,WHITE,14987,17.0
62835,Enfield,IL,38.101667,-88.33357,17193,WHITE,14987,17.0
62836,Ewing,IL,38.096551,-88.82763,17055,FRANKLIN,14360,17.0
62837,Fairfield,IL,38.374627000000004,-88.35735,17191,WAYNE,14986,17.0
62838,Farina,IL,38.857185,-88.7591,17051,FAYETTE,14340,17.0
62839,Flora,IL,38.667752,-88.48855,17025,CLAY,14120,17.0
62841,Freeman Spur,IL,37.80308,-89.009201,17199,WILLIAMSON,14990,17.0
62842,Geff,IL,38.460322999999995,-88.37124,17191,WAYNE,14986,17.0
62843,Golden Gate,IL,38.365545000000004,-88.19454,17191,WAYNE,14986,17.0
62844,Grayville,IL,38.257064,-88.00353,17193,WHITE,14987,17.0
62845,Herald,IL,38.073931,-88.142657,17193,WHITE,14987,17.0
62846,Ina,IL,38.149474,-88.89634000000001,17081,JEFFERSON,14490,17.0
62847,Iola,IL,38.757302,-88.47359399999999,17025,CLAY,14120,17.0
62848,Irvington,IL,38.436236,-89.16184,17189,WASHINGTON,14985,17.0
62849,Iuka,IL,38.594744,-88.77464,17121,MARION,14690,17.0
62850,Johnsonville,IL,38.513119,-88.58910999999999,17191,WAYNE,14986,17.0
62851,Keenes,IL,38.423947,-88.6692,17191,WAYNE,14986,17.0
62852,Keensburg,IL,38.351613,-87.86464000000001,17185,WABASH,14983,17.0
62853,Kell,IL,38.516025,-88.91954,17121,MARION,14690,17.0
62854,Kinmundy,IL,38.768452,-88.82814,17121,MARION,14690,17.0
62855,Lancaster,IL,38.403424,-87.81867199999999,17185,WABASH,14983,17.0
62857,Loogootee,IL,38.911662,-88.87747,17051,FAYETTE,14340,17.0
62858,Louisville,IL,38.806292,-88.48012,17025,CLAY,14120,17.0
62859,McLeansboro,IL,38.090004,-88.53430999999999,17065,HAMILTON,14410,17.0
62860,Macedonia,IL,38.041978,-88.73257,17055,FRANKLIN,14360,17.0
62861,Maunie,IL,38.032574,-88.04663000000001,17193,WHITE,14987,17.0
62862,Mill Shoals,IL,38.219997,-88.3121,17193,WHITE,14987,17.0
62863,Mount Carmel,IL,38.415676,-87.81076999999999,17185,WABASH,14983,17.0
62864,Mount Vernon,IL,38.322558,-88.90841999999999,17081,JEFFERSON,14490,17.0
62865,Mulkeytown,IL,37.963264,-89.06906,17055,FRANKLIN,14360,17.0
62866,Nason,IL,38.165420000000005,-88.967551,17081,JEFFERSON,14490,17.0
62867,New Haven,IL,37.914363,-88.12264,17193,WHITE,14987,17.0
62868,Noble,IL,38.696562,-88.23716,17159,RICHLAND,14880,17.0
62869,Norris City,IL,37.971434,-88.30419,17193,WHITE,14987,17.0
62870,Odin,IL,38.614141,-89.04738,17121,MARION,14690,17.0
62871,Omaha,IL,37.877628,-88.29114,17059,GALLATIN,14380,17.0
62872,Opdyke,IL,38.281484999999996,-88.7909,17081,JEFFERSON,14490,17.0
62874,Orient,IL,37.921795,-88.97892,17055,FRANKLIN,14360,17.0
62875,Patoka,IL,38.751756,-89.09581,17121,MARION,14690,17.0
62876,Radom,IL,38.282464000000004,-89.19355999999999,17189,WASHINGTON,14985,17.0
62877,Richview,IL,38.388876,-89.19244,17189,WASHINGTON,14985,17.0
62878,Rinard,IL,38.578119,-88.49714,17191,WAYNE,14986,17.0
62879,Sailor Springs,IL,38.764802,-88.35875,17025,CLAY,14120,17.0
62880,Saint Peter,IL,38.875494,-88.89365,17051,FAYETTE,14340,17.0
62881,Salem,IL,38.623789,-88.95361,17121,MARION,14690,17.0
62882,Sandoval,IL,38.60823,-89.11963,17121,MARION,14690,17.0
62883,Scheller,IL,38.164136,-89.11908000000001,17081,JEFFERSON,14490,17.0
62884,Sesser,IL,38.085829,-89.04697,17055,FRANKLIN,14360,17.0
62885,Shobonier,IL,38.859515,-89.054,17051,FAYETTE,14340,17.0
62886,Sims,IL,38.374398,-88.53537,17191,WAYNE,14986,17.0
62887,Springerton,IL,38.185821999999995,-88.36923,17193,WHITE,14987,17.0
62888,Tamaroa,IL,38.127516,-89.22926,17145,PERRY,14810,17.0
62889,Texico,IL,38.455562,-88.8232,17081,JEFFERSON,14490,17.0
62890,Thompsonville,IL,37.913984,-88.74922,17055,FRANKLIN,14360,17.0
62891,Valier,IL,38.014920000000004,-89.04226,17055,FRANKLIN,14360,17.0
62892,Vernon,IL,38.804938,-89.08366,17121,MARION,14690,17.0
62893,Walnut Hill,IL,38.469244,-89.03707,17081,JEFFERSON,14490,17.0
62894,Waltonville,IL,38.212746,-89.03866,17081,JEFFERSON,14490,17.0
62895,Wayne City,IL,38.34239,-88.58448,17191,WAYNE,14986,17.0
62896,West Frankfort,IL,37.894496000000004,-88.93037,17055,FRANKLIN,14360,17.0
62897,Whittington,IL,38.084617,-88.92096,17055,FRANKLIN,14360,17.0
62898,Woodlawn,IL,38.335675,-89.04867,17081,JEFFERSON,14490,17.0
62899,Xenia,IL,38.661358,-88.64744,17025,CLAY,14120,17.0
62901,Carbondale,IL,37.707763,-89.19246,17077,JACKSON,14470,17.0
62902,Carbondale,IL,37.758646,-89.41583100000001,17077,JACKSON,14470,17.0
62903,Carbondale,IL,37.758646,-89.41583100000001,17077,JACKSON,14470,17.0
62971,Oraville,IL,37.758646,-89.41583100000001,17077,JACKSON,14470,17.0
62905,Alto Pass,IL,37.571234999999994,-89.33462,17181,UNION,14981,17.0
62906,Anna,IL,37.457806,-89.21408000000001,17181,UNION,14981,17.0
62907,Ava,IL,37.871546,-89.50721,17077,JACKSON,14470,17.0
62908,Belknap,IL,37.308412,-88.88076,17127,MASSAC,14720,17.0
62909,Boles,IL,37.44725,-88.87679200000001,17087,JOHNSON,14520,17.0
62910,Brookport,IL,37.140282,-88.58185999999999,17127,MASSAC,14720,17.0
62912,Buncombe,IL,37.477639,-89.02991999999999,17087,JOHNSON,14520,17.0
62913,Cache,IL,37.152775,-89.325581,17003,ALEXANDER,14010,17.0
62914,Cairo,IL,37.025325,-89.18974,17003,ALEXANDER,14010,17.0
62915,Cambria,IL,37.782057,-89.12184,17199,WILLIAMSON,14990,17.0
62916,Campbell Hill,IL,37.933269,-89.55501,17077,JACKSON,14470,17.0
62917,Carrier Mills,IL,37.692923,-88.65284,17165,SALINE,14910,17.0
62918,Carterville,IL,37.766028999999996,-89.08355,17199,WILLIAMSON,14990,17.0
62919,Cave In Rock,IL,37.495812,-88.16099,17069,HARDIN,14421,17.0
62920,Cobden,IL,37.540571,-89.25489,17181,UNION,14981,17.0
